item_code,item_name,unit,final_year,final_month,total_qty
A098KKI002,(K) NORI BOOM SPICY 5*12pcs,PK,2025,2,5.0
A098KKI002,(K) NORI BOOM SPICY 5*12pcs,PK,2025,4,5.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,2,5.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,3,5.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,4,35.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,5,20.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,6,20.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,7,60.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,8,5.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,9,25.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,10,10.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,11,15.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2024,12,25.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2025,1,5.0
A098KKI002,NORI BOOM SPICY 5*12pcs,PK,2025,4,20.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2024,2,15.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2024,4,25.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2024,5,10.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2024,6,40.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2024,10,30.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2024,12,20.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2025,2,10.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2025,4,20.0
A098KKI003,(K) NORI BOOM KEJU 5*12pcs,PK,2025,5,45.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,3,5.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,4,5.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,5,10.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,6,45.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,7,55.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,8,10.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,9,25.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,10,30.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,11,15.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2024,12,10.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2025,1,10.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2025,2,10.0
A098KKI003,NORI BOOM KEJU 5*12pcs,PK,2025,4,25.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,1,50.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,2,55.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,3,15.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,4,35.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,5,20.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,6,25.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,7,5.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,8,5.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,9,20.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,10,35.0
A098KKI004,(K) NORI BOOM BBQ 5*12pcs,PK,2024,12,15.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,1,50.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,2,10.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,3,20.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,4,60.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,5,30.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,6,75.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,7,95.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,8,35.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,9,45.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,10,40.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,11,40.0
A098KKI004,NORI BOOM BBQ 5*12pcs,PK,2024,12,20.0
A098KKI005,(K) NORI BOOM ORIGINAL 5*12pcs,PK,2024,1,40.0
A098KKI005,(K) NORI BOOM ORIGINAL 5*12pcs,PK,2024,2,90.0
A098KKI005,(K) NORI BOOM ORIGINAL 5*12pcs,PK,2024,3,30.0
A098KKI005,(K) NORI BOOM ORIGINAL 5*12pcs,PK,2024,4,30.0
A098KKI005,(K) NORI BOOM ORIGINAL 5*12pcs,PK,2024,5,10.0
A098KKI005,(K) NORI BOOM ORIGINAL 5*12pcs,PK,2024,6,30.0
A098KKI005,(K) NORI BOOM ORIGINAL 5*12pcs,PK,2024,7,40.0
A098KKI005,NORI BOOM ORIGINAL 5*12pcs,PK,2024,1,55.0
A098KKI005,NORI BOOM ORIGINAL 5*12pcs,PK,2024,2,25.0
A098KKI005,NORI BOOM ORIGINAL 5*12pcs,PK,2024,3,15.0
A098KKI005,NORI BOOM ORIGINAL 5*12pcs,PK,2024,4,50.0
A098KKI005,NORI BOOM ORIGINAL 5*12pcs,PK,2024,5,25.0
A098KKI005,NORI BOOM ORIGINAL 5*12pcs,PK,2024,6,140.0
A098KKI005,NORI BOOM ORIGINAL 5*12pcs,PK,2024,7,45.0
A098KKI005,NORI BOOM ORIGINAL 5*12pcs,PK,2025,1,20.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2024,10,24.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2024,11,48.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,2,184.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,3,16.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,4,16.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,5,40.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,6,8.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,7,176.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,8,72.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,9,96.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,10,96.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,11,96.0
A098KKI006,(K) RTG Norigo Tabur ORI 8*12pcs,RT,2025,12,144.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2024,9,8.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2024,10,168.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2024,11,200.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,2,8.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,3,24.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,4,88.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,5,80.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,6,64.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,7,184.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,8,280.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,9,272.0
A098KKI006,RTG NORIGO TABUR ORI 8*12pcs,RT,2025,10,80.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2024,10,88.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2024,11,32.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2024,12,24.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,1,160.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,2,152.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,4,16.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,5,72.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,6,40.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,7,152.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,8,72.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,9,112.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,10,112.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,11,112.0
A098KKI007,(K) RTG Norigo Tabur BBQ 8*12pcs,PK,2025,12,168.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2024,10,112.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2024,11,112.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2024,12,112.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,1,152.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,2,80.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,3,48.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,4,80.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,5,152.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,6,56.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,7,104.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,8,192.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,9,216.0
A098KKI007,RTG NORIGO TABUR BBQ 8*12pcs,RT,2025,10,40.0
A098KKI009,(G) RTG Norigo Tabur Pedas 8*12pcs,PK,2024,11,8.0
A098KKI009,(G) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,2,8.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,3,8.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,4,24.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,5,40.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,6,8.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,7,72.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,8,16.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,9,24.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,10,40.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,11,24.0
A098KKI009,(K) RTG Norigo Tabur Pedas 8*12pcs,PK,2025,12,40.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2024,10,72.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2024,11,80.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2024,12,48.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,1,104.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,2,56.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,3,48.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,4,56.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,5,120.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,6,32.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,7,72.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,8,16.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,9,112.0
A098KKI009,RTG NORIGO TABUR PEDAS 8*12pcs,RT,2025,10,24.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,2,300.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,3,672.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,4,270.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,5,492.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,6,570.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,7,360.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,8,666.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,9,606.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,10,576.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,11,684.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2024,12,648.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,1,336.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,2,648.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,3,216.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,4,456.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,5,162.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,6,498.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,7,642.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,8,840.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,9,300.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,10,858.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,11,480.0
A098KKI010,(K) NORI NORIGO ROLL ORI 6*12pcs,PK,2025,12,522.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,2,66.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,3,168.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,4,60.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,5,138.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,6,54.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,7,96.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,8,270.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,9,522.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,10,402.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,11,576.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2024,12,384.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,1,78.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,2,204.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,3,96.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,4,144.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,5,66.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,6,120.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,7,402.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,8,474.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,9,456.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,10,396.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,11,366.0
A098KKI010,NORI NORIGO ROLL ORI 6*12pcs,PK,2025,12,216.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,2,162.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,3,540.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,4,252.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,5,306.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,6,576.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,7,402.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,8,504.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,9,378.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,10,240.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,11,258.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2024,12,192.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,1,420.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,2,216.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,3,180.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,4,138.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,5,270.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,6,264.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,7,360.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,8,198.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,9,132.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,10,204.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,11,84.0
A098KKI011,(K) NORI NORIGO ROLL Pedas 6*12pc,PK,2025,12,72.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,2,48.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,3,84.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,4,78.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,5,180.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,6,18.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,7,246.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,8,384.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,9,492.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,10,258.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,11,156.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2024,12,60.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,1,150.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,2,126.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,3,78.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,4,84.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,5,90.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,6,84.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,7,84.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,8,60.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,9,90.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,10,132.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,11,54.0
A098KKI011,NORI NORIGO ROLL Pedas 6*12pc,PK,2025,12,42.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,1,90.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,2,42.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,3,300.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,4,90.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,5,516.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,6,444.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,7,492.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,8,306.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,9,528.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,10,708.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,11,540.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2024,12,624.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,1,930.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,2,630.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,3,264.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,4,510.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,5,108.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,6,528.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,7,648.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,8,726.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,9,228.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,10,714.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,11,468.0
A098KKI012,(K) NORI NORIGO ROLL BBQ 6*12pc,PK,2025,12,438.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,1,36.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,2,96.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,3,24.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,4,30.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,5,108.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,6,12.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,7,78.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,8,396.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,9,456.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,10,276.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,11,528.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2024,12,270.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,1,240.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,2,228.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,3,198.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,4,126.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,5,54.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,6,102.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,7,252.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,8,318.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,9,498.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,10,306.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,11,276.0
A098KKI012,NORI NORIGO ROLL BBQ 6*12pc,PK,2025,12,264.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2024,7,162.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2024,8,588.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2024,9,198.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2024,10,396.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2024,11,120.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2024,12,36.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,1,114.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,2,138.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,3,186.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,4,240.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,5,270.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,6,186.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,7,360.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,8,186.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,9,66.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,10,156.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,11,24.0
A098KKI013,(K) NORI NORIGO Roll Pisang 6*12pc,PK,2025,12,12.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2024,7,204.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2024,8,150.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2024,9,240.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2024,10,138.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2024,11,30.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2024,12,12.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,1,24.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,2,6.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,3,6.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,4,30.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,5,12.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,6,6.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,7,12.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,8,30.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,9,18.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,10,18.0
A098KKI013,NORI NORIGO ROLL Pisang 6*12pc,PK,2025,11,24.0
